,Date,Town,State/Province,Latitude,Longitude,Number
44,05/19/13,Bluffton,SC,32.2,-80.9,1
45,05/18/13,Wilmington,DE,39.7,-75.5,2
46,05/15/13,Poplar Island,MD,38.5,-76.2,1
47,05/12/13,Livingston,TX,30.7,-94.8,15
48,05/03/13,Buncombe,IL,37.5,-89,2
49,03/09/13,newport News,VA,37.1,-76.5,1
50,03/01/13,Sugar Land,TX,29.6,-95.6,1
51,03/01/13,New Orleans,LA,30,-90.1,1
52,02/28/13,San Luis Obispo,CA,35.2,-120.6,1
53,02/27/13,Long Beach,CA,33.8,-118.2,1
54,02/27/13,Davie,FL,26.1,-80.2,1
55,02/26/13,MEADOWS PLACE,TX,29.7,-95.6,1
56,02/26/13,Moreno Valley,CA,34,-117.2,1
57,02/26/13,Zinapecuaro,CO,19.9,-100.8,1
58,02/26/13,Mount Vernon,TX,33.2,-95.2,1
59,02/25/13,Galveston,TX,29.3,-94.8,1
60,02/25/13,Kingwood,TX,30,-95.3,1
61,02/23/13,Friendswood,TX,29.5,-95.2,1
62,02/23/13,Pacific Grove,CA,36.6,-121.9,1
63,02/23/13,Santa Cruz,CA,37.1,-122.2,1
64,02/22/13,Pismo Beach,CA,35.2,-120.7,1
65,02/21/13,Austin,TX,30.2,-97.7,1
66,02/21/13,Gulfport,FL,27.7,-82.7,1
67,02/21/13,Tucson,AZ,32.2,-111,1
68,02/20/13,Jacksonville,FL,30.4,-81.6,1
69,02/20/13,San Clemente,CA,33.4,-117.6,1
70,02/20/13,Metairie,LA,30,-90.2,1
71,02/19/13,davenport,FL,28.2,-81.6,1
72,02/19/13,Ventura,CA,34.3,-119.3,1
73,02/18/13,Katy,TX,29.8,-95.7,1
74,02/18/13,Ocotillo,CA,32.7,-116,1
75,02/17/13,Savannah,GA,32.1,-81.1,1
76,02/17/13,Friendswood,TX,29.5,-95.2,1
77,02/16/13,HOUSTON,TX,29.8,-95.4,1
78,02/15/13,New Orleans,LA,30,-90.1,1
79,02/15/13,Orange Park,FL,30.1,-81.8,1
80,02/15/13,Borrego Springs,CA,33.3,-116.4,1
81,02/15/13,Spring,TX,30.1,-95.4,1
82,02/14/13,Houston,TX,29.8,-95.4,1
83,02/14/13,Texas City,TX,29.4,-94.9,1
84,02/14/13,borrego springs,CA,33.3,-116.3,1
85,02/14/13,Houston,TX,29.8,-95.4,1
86,02/13/13,Mount Pleasant,SC,32.8,-79.8,1
87,02/13/13,Magnolia,TX,30.2,-95.7,1
88,02/13/13,Moreno Valley,CA,34,-117.2,1
89,02/13/13,Baton Rouge,LA,30.4,-91.2,1
90,02/13/13,Orlando,FL,28.5,-81.4,1
91,02/12/13,McClellanville,SC,33.1,-79.5,1
92,02/12/13,Viera,FL,28.2,-80.7,1
93,02/12/13,davenport,FL,28.2,-81.6,1
94,02/12/13,Pinckney Island,SC,32.2,-80.8,1
95,02/12/13,Metairie,LA,30,-90.2,1
96,02/11/13,Santa Ana,CA,33.8,-117.9,1
97,02/11/13,Houston,TX,29.8,-95.4,1
98,02/11/13,Abilene,TX,32.4,-99.7,1
99,02/10/13,Newport,NC,34.8,-76.9,1
100,02/10/13,Richmond,TX,29.6,-95.7,1
101,02/10/13,St. Petersburg,FL,27.8,-82.7,1
102,02/09/13,Newark,CA,37.5,-122,1
103,02/08/13,HARLINGEN,TX,26.2,-97.7,1
104,02/08/13,Homosassa,FL,28.7,-82.5,1
105,02/08/13,Viera,FL,28.2,-80.7,1
106,02/08/13,Homossassa,FL,28.8,-82.6,1
107,02/07/13,Harlingen,TX,26.2,-97.7,1
108,02/07/13,Katy,TX,29.8,-95.7,1
109,02/07/13,Cypress,TX,30,-95.7,1
110,02/07/13,Sarasota,FL,27.3,-82.5,1
111,02/07/13,safety harbor,FL,28,-82.7,1
112,02/07/13,Humble,TX,30,-95.2,1
113,02/07/13,Five Islands village,Saint John,17.1,-61.9,1
114,02/06/13,Hawaiian gardens,CA,33.8,-118.1,1
115,02/06/13,San Diego,CA,32.7,-117.2,1
116,02/06/13,Coconut Grove,FL,25.7,-80.3,1
117,02/05/13,houma,LA,29.6,-90.8,1
118,02/05/13,Miami,FL,25.8,-80.2,1
119,02/05/13,Jacksonville,FL,30.4,-81.6,1
120,02/04/13,Weslaco,TX,26.2,-98,1
121,02/04/13,Gulf Shores,AL,30.2,-87.8,1
122,02/03/13,Atascocita,TX,30,-95.2,1
123,02/03/13,Claremont,CA,34.1,-117.7,1
124,02/02/13,Baton Rouge,LA,30.4,-91.2,1
125,02/01/13,Miami,FL,25.9,-80.2,1
126,02/01/13,Saint Augustine,FL,29.9,-81.3,1
127,02/01/13,houston,TX,29.8,-95.4,1
128,02/01/13,Corpus Christi,TX,27.8,-97.4,1
129,02/01/13,Austin,TX,30.2,-97.7,1
130,02/01/13,Fullerton,CA,33.9,-117.9,1
131,02/01/13,The Woodlands,TX,30.2,-95.5,1
132,02/01/13,Temple Terrace,FL,28,-82.3,1
133,01/31/13,Katy,TX,29.8,-95.7,1
134,01/31/13,Port Charlotte,FL,27,-82.1,1
135,01/31/13,Fort Myers,FL,26.6,-81.9,1
136,01/29/13,Missouri City,TX,29.5,-95.5,1
137,01/29/13,Hawaiian Gardens,CA,33.8,-118.1,1
138,01/28/13,Katy,TX,29.8,-95.7,1
139,01/28/13,Savannah,GA,32.1,-81.1,1
140,01/28/13,Panama City Beach,FL,30.2,-85.8,1
141,01/27/13,Katy,TX,29.8,-95.7,1
142,01/27/13,Austin,TX,30.2,-97.7,1
143,01/27/13,Victoria,TX,28.8,-97,1
144,01/27/13,Tallahassee,FL,30.4,-84.3,1
145,01/27/13,Baton Rouge,LA,30.4,-91.2,1
146,01/26/13,Katy,TX,29.8,-95.7,1
147,01/26/13,Freeport,TX,29,-95.3,1
148,01/26/13,San Buenaventura,COA,27.1,-101.5,1
149,01/25/13,Missouri City,TX,29.5,-95.5,1
150,01/25/13,the woodlands,TX,30.2,-95.5,1
151,01/24/13,Costa Mesa,CA,33.7,-117.9,1
152,01/24/13,Pismo Beach,CA,35.2,-120.7,1
153,01/22/13,Lomita,CA,33.8,-118.3,1
154,01/21/13,Cypress,TX,30,-95.7,1
155,01/20/13,Rockport,TX,28.2,-97,1
156,01/20/13,Webster,TX,29.5,-95.1,1
157,01/19/13,Apalachicola,FL,29.7,-85,1
158,01/19/13,San Antonio,TX,29.4,-98.5,1
159,01/18/13,The Woodlands,TX,30.2,-95.5,1
160,01/18/13,Austin,TX,30.2,-97.7,1
161,01/17/13,Monterrey,NL,25.7,-100.3,1
162,01/16/13,Quemado,TX,29,-100.4,1
163,01/15/13,Rockport,TX,28.2,-97,1
164,01/15/13,Belle Chasse,LA,29.8,-90,1
165,01/13/13,Savannah,GA,31.9,-81,1
166,01/12/13,Ventura,CA,34.3,-119.3,1
167,01/12/13,Ventura,CA,34.3,-119.3,1
168,01/12/13,Ventura,CA,34.3,-119.3,1
169,01/12/13,Oxnard,CA,34.2,-119.2,1
170,01/12/13,San Antonio,TX,29.4,-98.5,1
171,01/12/13,Metairie,LA,30,-90.2,1
172,01/12/13,Houston,TX,29.8,-95.4,1
173,01/11/13,Ventura,CA,34.3,-119.3,1
174,01/10/13,Panama City Beach,FL,30.2,-85.8,1
175,01/06/13,Friendswood,TX,29.5,-95.2,1
176,01/05/13,San Antonio,TX,29.4,-98.5,1
177,01/03/13,Pacific Grove,CA,36.6,-121.9,1
178,01/03/13,San Leandro,CA,37.7,-122.2,1
179,01/03/13,Morro Bay,CA,35.4,-120.8,1
180,01/01/13,Malibu,CA,34,-118.7,1
181,01/01/13,El Rosario,MIC,19.6,-100.3,1
182,01/01/13,Pacific Grove,CA,36.6,-121.9,1
183,01/01/13,Pismo Beach,CA,35.1,-120.6,1
184,01/01/13,Ventura,CA,34.3,-119.2,1
185,01/01/13,Ventura,CA,34.3,-119.3,1
186,01/01/13,Goleta,CA,34.4,-119.9,1
187,01/01/13,Tampa,FL,28,-82.5,1
188,01/01/13,Port St Lucie,FL,27.3,-80.4,1
189,01/01/13,Big Sur,CA,36.2,-121.6,1
190,01/01/13,Morro Bay,CA,35.4,-120.8,1
191,01/01/13,Pacific Grove,CA,36.6,-121.9,1
192,01/01/13,Gaviota,CA,34.5,-120.2,1
193,01/01/13,Ventura,CA,34.3,-119.3,1
194,01/01/13,Rio Salado Restoration Habitat,AZ,33.4,-112.1,12
